image_1,image_2,angular_distance_degrees,image_1_height,image_1_width,image_2_height,image_2_width
tractor_green_showpiece/wild_set/images/030.jpg,tractor_green_showpiece/wild_set/images/049.jpg,14.437160185930338,4000,6000,3024,4032
can_kernel_corn/wild_set/images/046.jpg,can_kernel_corn/wild_set/images/025.jpg,25.961718732577562,3024,4032,3024,4032
schleich_bald_eagle/wild_set/images/037.jpg,schleich_bald_eagle/wild_set/images/017.jpg,23.680482765111996,3024,4032,3024,4032
dino_4/wild_set/images/020.jpg,dino_4/wild_set/images/070.jpg,13.514505987017163,3072,4080,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/041.jpg,well_with_leaf_roof_showpiece/wild_set/images/022.jpg,14.42598884212734,3072,4080,3024,4032
paper_weight_flowers_showpiece/wild_set/images/012.jpg,paper_weight_flowers_showpiece/wild_set/images/029.jpg,28.707802094621687,3024,4032,3024,4032
pumpkin_showpiece_s/wild_set/images/044.jpg,pumpkin_showpiece_s/wild_set/images/023.jpg,21.214185727805884,3024,4032,3024,4032
tractor_green_showpiece/wild_set/images/034.jpg,tractor_green_showpiece/wild_set/images/042.jpg,20.478299570901417,4000,6000,3024,4032
hut_mushrooms_showpiece/wild_set/images/034.jpg,hut_mushrooms_showpiece/wild_set/images/029.jpg,6.990207622639415,4000,6000,3072,4080
soldier_wood_showpiece/wild_set/images/037.jpg,soldier_wood_showpiece/wild_set/images/058.jpg,37.434922129575206,3024,4032,3024,4032
duck_bath_yellow_s/wild_set/images/050.jpg,duck_bath_yellow_s/wild_set/images/043.jpg,37.149279681372995,3024,4032,3024,4032
dino_4/wild_set/images/014.jpg,dino_4/wild_set/images/026.jpg,36.58239423867684,3072,4080,3072,4080
schleich_bald_eagle/wild_set/images/034.jpg,schleich_bald_eagle/wild_set/images/052.jpg,18.88557694593908,3024,4032,3024,4032
garbage_truck_green_toy_s/wild_set/images/069.jpg,garbage_truck_green_toy_s/wild_set/images/024.jpg,22.698514636211986,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/054.jpg,hand_drill_cordless_blue_black/wild_set/images/018.jpg,30.66752750721925,3024,4032,4000,6000
shoe_right_gray_s/wild_set/images/050.jpg,shoe_right_gray_s/wild_set/images/049.jpg,12.590495083575139,3024,4032,3024,4032
schleich_lion_action_figure/wild_set/images/053.jpg,schleich_lion_action_figure/wild_set/images/058.jpg,26.94616856601372,3456,5184,3024,4032
water_gun_toy_white/wild_set/images/035.jpg,water_gun_toy_white/wild_set/images/040.jpg,28.5869437228683,3024,4032,3072,4080
duck_bath_yellow_s/wild_set/images/077.jpg,duck_bath_yellow_s/wild_set/images/003.jpg,37.92276019011131,3024,4032,3024,4032
can_kernel_corn/wild_set/images/008.jpg,can_kernel_corn/wild_set/images/046.jpg,23.010380051201782,3024,4032,3024,4032
keywest_showpiece_s/wild_set/images/054.jpg,keywest_showpiece_s/wild_set/images/007.jpg,31.701653313324194,3024,4032,3024,4032
schleich_african_black_rhino/wild_set/images/022.jpg,schleich_african_black_rhino/wild_set/images/010.jpg,23.470673828161587,3024,4032,3024,4032
schleich_lion_action_figure/wild_set/images/003.jpg,schleich_lion_action_figure/wild_set/images/012.jpg,25.092043107625756,3024,4032,3024,4032
paper_weight_flowers_showpiece/wild_set/images/003.jpg,paper_weight_flowers_showpiece/wild_set/images/037.jpg,14.157730640029824,3024,4032,4000,6000
water_gun_toy_yellow/wild_set/images/030.jpg,water_gun_toy_yellow/wild_set/images/018.jpg,37.794362216467796,4000,6000,3072,4080
shoe_right_gray_s/wild_set/images/066.jpg,shoe_right_gray_s/wild_set/images/016.jpg,38.77459555241791,3024,4032,4000,6000
garbage_truck_green_toy_s/wild_set/images/000.jpg,garbage_truck_green_toy_s/wild_set/images/021.jpg,33.83581688527579,3024,4032,3024,4032
schleich_spinosaurus_action_figure/wild_set/images/059.jpg,schleich_spinosaurus_action_figure/wild_set/images/052.jpg,16.2230020474554,3024,4032,3024,4032
can_kernel_corn/wild_set/images/024.jpg,can_kernel_corn/wild_set/images/018.jpg,23.340118351313404,3024,4032,4000,6000
weisshai_great_white_shark/wild_set/images/040.jpg,weisshai_great_white_shark/wild_set/images/043.jpg,22.078095122535206,3024,4032,3024,4032
weisshai_great_white_shark/wild_set/images/001.jpg,weisshai_great_white_shark/wild_set/images/021.jpg,20.3658743904906,3024,4032,3024,4032
soldier_wood_showpiece/wild_set/images/057.jpg,soldier_wood_showpiece/wild_set/images/041.jpg,33.3389730829169,3024,4032,3024,4032
pumpkin_showpiece_s/wild_set/images/023.jpg,pumpkin_showpiece_s/wild_set/images/052.jpg,36.6644471303651,3024,4032,3024,4032
chicken_racer/wild_set/images/012.jpg,chicken_racer/wild_set/images/049.jpg,19.569309775858944,3024,4032,3024,4032
ice_cream_cart_showpiece/wild_set/images/028.jpg,ice_cream_cart_showpiece/wild_set/images/017.jpg,22.655299048970623,3024,4032,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/021.jpg,well_with_leaf_roof_showpiece/wild_set/images/031.jpg,38.999870064607805,3024,4032,3024,4032
duck_bath_yellow_s/wild_set/images/013.jpg,duck_bath_yellow_s/wild_set/images/027.jpg,22.46172228503331,3024,4032,3024,4032
schleich_lion_action_figure/wild_set/images/032.jpg,schleich_lion_action_figure/wild_set/images/058.jpg,37.48557720549125,3024,4032,3024,4032
soldier_wood_showpiece/wild_set/images/029.jpg,soldier_wood_showpiece/wild_set/images/074.jpg,34.79497186877655,3024,4032,3024,4032
duck_bath_yellow_s/wild_set/images/016.jpg,duck_bath_yellow_s/wild_set/images/052.jpg,27.971016187260116,4000,6000,4000,6000
water_gun_toy_yellow/wild_set/images/011.jpg,water_gun_toy_yellow/wild_set/images/001.jpg,27.87807014369431,3024,4032,3024,4032
3d_dollhouse_sink/wild_set/images/011.jpg,3d_dollhouse_sink/wild_set/images/030.jpg,29.135086721180734,3456,5184,3456,5184
hand_drill_cordless_blue_black/wild_set/images/044.jpg,hand_drill_cordless_blue_black/wild_set/images/031.jpg,22.16066670780012,3024,4032,4000,6000
school_bus/wild_set/images/038.jpg,school_bus/wild_set/images/049.jpg,19.748135414966427,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/022.jpg,hand_drill_cordless_blue_black/wild_set/images/056.jpg,39.85315706303304,3024,4032,3024,4032
welcome_sign_mushrooms/wild_set/images/024.jpg,welcome_sign_mushrooms/wild_set/images/000.jpg,26.285635334557277,3024,4032,3072,4080
dino_5/wild_set/images/050.jpg,dino_5/wild_set/images/046.jpg,23.08076433089594,3072,4080,3456,5184
weisshai_great_white_shark/wild_set/images/043.jpg,weisshai_great_white_shark/wild_set/images/033.jpg,28.58026800497708,3024,4032,3024,4032
water_gun_toy_green/wild_set/images/031.jpg,water_gun_toy_green/wild_set/images/029.jpg,30.163432439515034,3024,4032,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/049.jpg,well_with_leaf_roof_showpiece/wild_set/images/022.jpg,16.1984559045811,3024,4032,3024,4032
remote_control_toy_car_s/wild_set/images/038.jpg,remote_control_toy_car_s/wild_set/images/048.jpg,34.98252798289296,3024,4032,4000,6000
circo_fish_toothbrush_holder_14995988/wild_set/images/069.jpg,circo_fish_toothbrush_holder_14995988/wild_set/images/020.jpg,11.202687318784696,3072,4080,3072,4080
water_gun_toy_green/wild_set/images/030.jpg,water_gun_toy_green/wild_set/images/048.jpg,27.738204593525953,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/064.jpg,hand_drill_cordless_blue_black/wild_set/images/005.jpg,39.655197104284284,3024,4032,3024,4032
schleich_hereford_bull/wild_set/images/036.jpg,schleich_hereford_bull/wild_set/images/011.jpg,31.200451401065994,3024,4032,3456,5184
shoe_right_gray_s/wild_set/images/057.jpg,shoe_right_gray_s/wild_set/images/053.jpg,24.13745427683171,3024,4032,3024,4032
tractor_green_showpiece/wild_set/images/003.jpg,tractor_green_showpiece/wild_set/images/001.jpg,16.76578207342371,3024,4032,3024,4032
remote_control_toy_car_s/wild_set/images/061.jpg,remote_control_toy_car_s/wild_set/images/015.jpg,38.20799802858089,3024,4032,3024,4032
box_multi_door_colored/wild_set/images/048.jpg,box_multi_door_colored/wild_set/images/023.jpg,36.58086908334082,3024,4032,4000,6000
garbage_truck_green_toy_s/wild_set/images/039.jpg,garbage_truck_green_toy_s/wild_set/images/026.jpg,36.4358001165083,3024,4032,3024,4032
soldier_wood_showpiece/wild_set/images/043.jpg,soldier_wood_showpiece/wild_set/images/012.jpg,37.17408153561928,3024,4032,4000,6000
can_kernel_corn/wild_set/images/022.jpg,can_kernel_corn/wild_set/images/037.jpg,23.153351572438382,3024,4032,4000,6000
well_with_leaf_roof_showpiece/wild_set/images/009.jpg,well_with_leaf_roof_showpiece/wild_set/images/037.jpg,37.79205651799956,4000,6000,3072,4080
schleich_african_black_rhino/wild_set/images/031.jpg,schleich_african_black_rhino/wild_set/images/039.jpg,32.85597578903849,3024,4032,3456,5184
water_gun_toy_green/wild_set/images/006.jpg,water_gun_toy_green/wild_set/images/027.jpg,12.657064937841735,3024,4032,3072,4080
water_gun_toy_green/wild_set/images/020.jpg,water_gun_toy_green/wild_set/images/045.jpg,9.973840758279268,3072,4080,4000,6000
schleich_african_black_rhino/wild_set/images/022.jpg,schleich_african_black_rhino/wild_set/images/011.jpg,39.75625309307199,3024,4032,3024,4032
garbage_truck_green_toy_s/wild_set/images/035.jpg,garbage_truck_green_toy_s/wild_set/images/053.jpg,39.12208801537785,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/044.jpg,hand_drill_cordless_blue_black/wild_set/images/019.jpg,34.75251200163824,3024,4032,3024,4032
soldier_wood_showpiece/wild_set/images/002.jpg,soldier_wood_showpiece/wild_set/images/040.jpg,12.953503889014176,3024,4032,3024,4032
schleich_hereford_bull/wild_set/images/022.jpg,schleich_hereford_bull/wild_set/images/019.jpg,18.52849391048965,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/026.jpg,hand_drill_cordless_blue_black/wild_set/images/049.jpg,15.08528058717298,3024,4032,3024,4032
keywest_showpiece_s/wild_set/images/005.jpg,keywest_showpiece_s/wild_set/images/069.jpg,33.84818023761142,3024,4032,3024,4032
bunny_racer/wild_set/images/052.jpg,bunny_racer/wild_set/images/036.jpg,31.343970588515045,3024,4032,3024,4032
fire_engine_toy_red_yellow_s/wild_set/images/021.jpg,fire_engine_toy_red_yellow_s/wild_set/images/011.jpg,14.204049347489605,3024,4032,3024,4032
water_gun_toy_white/wild_set/images/040.jpg,water_gun_toy_white/wild_set/images/022.jpg,33.27384161700031,3072,4080,3024,4032
3d_dollhouse_sink/wild_set/images/046.jpg,3d_dollhouse_sink/wild_set/images/070.jpg,31.97217354576418,3456,5184,3024,4032
tractor_green_showpiece/wild_set/images/048.jpg,tractor_green_showpiece/wild_set/images/010.jpg,30.037054470504874,3024,4032,3024,4032
tumbler_air_balloon/wild_set/images/037.jpg,tumbler_air_balloon/wild_set/images/015.jpg,17.93242835300027,3072,4080,4000,6000
circo_fish_toothbrush_holder_14995988/wild_set/images/025.jpg,circo_fish_toothbrush_holder_14995988/wild_set/images/072.jpg,37.7111459385334,4032,3024,3024,4032
schleich_hereford_bull/wild_set/images/029.jpg,schleich_hereford_bull/wild_set/images/028.jpg,24.54566502634874,3024,4032,4032,3024
schleich_spinosaurus_action_figure/wild_set/images/020.jpg,schleich_spinosaurus_action_figure/wild_set/images/032.jpg,32.52400660898357,3072,4080,3456,5184
hand_drill_cordless_blue_black/wild_set/images/002.jpg,hand_drill_cordless_blue_black/wild_set/images/075.jpg,12.836483299447604,3024,4032,3024,4032
water_gun_toy_yellow/wild_set/images/002.jpg,water_gun_toy_yellow/wild_set/images/022.jpg,19.880857631566812,3024,4032,3024,4032
water_gun_toy_yellow/wild_set/images/001.jpg,water_gun_toy_yellow/wild_set/images/013.jpg,13.286600941353326,3024,4032,3024,4032
circo_fish_toothbrush_holder_14995988/wild_set/images/038.jpg,circo_fish_toothbrush_holder_14995988/wild_set/images/024.jpg,23.83648952200473,3072,4080,3024,4032
schleich_spinosaurus_action_figure/wild_set/images/019.jpg,schleich_spinosaurus_action_figure/wild_set/images/052.jpg,31.972655268532698,3072,4080,3024,4032
tractor_green_showpiece/wild_set/images/046.jpg,tractor_green_showpiece/wild_set/images/006.jpg,38.69011118111678,4000,6000,3024,4032
ice_cream_cart_showpiece/wild_set/images/049.jpg,ice_cream_cart_showpiece/wild_set/images/027.jpg,10.85552509163059,3024,4032,4000,6000
paper_weight_flowers_showpiece/wild_set/images/044.jpg,paper_weight_flowers_showpiece/wild_set/images/033.jpg,33.4130924925769,3024,4032,4000,6000
chicken_racer/wild_set/images/016.jpg,chicken_racer/wild_set/images/025.jpg,13.316839121487202,4032,3024,4032,3024
water_gun_toy_green/wild_set/images/016.jpg,water_gun_toy_green/wild_set/images/042.jpg,25.1018220405974,3024,4032,4000,6000
soldier_wood_showpiece/wild_set/images/029.jpg,soldier_wood_showpiece/wild_set/images/043.jpg,29.191758474904084,3024,4032,3024,4032
bunny_racer/wild_set/images/038.jpg,bunny_racer/wild_set/images/065.jpg,35.39316003243676,3024,4032,3024,4032
hut_mushrooms_showpiece/wild_set/images/031.jpg,hut_mushrooms_showpiece/wild_set/images/030.jpg,23.864646027703067,3024,4032,4000,6000
fire_engine_toy_red_yellow_s/wild_set/images/014.jpg,fire_engine_toy_red_yellow_s/wild_set/images/024.jpg,15.670449630802153,3024,4032,3024,4032
3d_dollhouse_sink/wild_set/images/032.jpg,3d_dollhouse_sink/wild_set/images/029.jpg,14.150501460073901,3072,4080,3456,5184
water_gun_toy_white/wild_set/images/002.jpg,water_gun_toy_white/wild_set/images/013.jpg,35.399388550255146,3072,4080,3072,4080
school_bus/wild_set/images/006.jpg,school_bus/wild_set/images/010.jpg,35.81184741927637,3024,4032,3024,4032
hand_drill_cordless_blue_black/wild_set/images/053.jpg,hand_drill_cordless_blue_black/wild_set/images/073.jpg,17.530800078077593,3024,4032,3024,4032
chicken_racer/wild_set/images/030.jpg,chicken_racer/wild_set/images/000.jpg,23.23576088027651,3024,4032,3024,4032
tractor_green_showpiece/wild_set/images/019.jpg,tractor_green_showpiece/wild_set/images/018.jpg,18.768305140198738,3072,4080,3024,4032
shoe_right_gray_s/wild_set/images/073.jpg,shoe_right_gray_s/wild_set/images/048.jpg,24.651932259865717,4000,6000,3024,4032
garbage_truck_green_toy_s/wild_set/images/054.jpg,garbage_truck_green_toy_s/wild_set/images/049.jpg,17.367572249601153,3024,4032,3024,4032
schleich_bald_eagle/wild_set/images/039.jpg,schleich_bald_eagle/wild_set/images/068.jpg,23.48286821739725,3024,4032,3024,4032
schleich_bald_eagle/wild_set/images/004.jpg,schleich_bald_eagle/wild_set/images/052.jpg,11.068816651316174,3456,5184,3024,4032
school_bus/wild_set/images/012.jpg,school_bus/wild_set/images/064.jpg,6.067329051050294,3024,4032,3024,4032
dino_4/wild_set/images/015.jpg,dino_4/wild_set/images/011.jpg,33.31666582777369,3072,4080,3072,4080
steps_small_showpiece/wild_set/images/045.jpg,steps_small_showpiece/wild_set/images/033.jpg,29.165069948244682,3024,4032,3024,4032
weisshai_great_white_shark/wild_set/images/002.jpg,weisshai_great_white_shark/wild_set/images/008.jpg,19.965658841173855,3024,4032,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/011.jpg,well_with_leaf_roof_showpiece/wild_set/images/033.jpg,33.21316476411521,3024,4032,3024,4032
fire_engine_toy_red_yellow_s/wild_set/images/034.jpg,fire_engine_toy_red_yellow_s/wild_set/images/014.jpg,32.508895004335066,3024,4032,3024,4032
fire_engine_toy_red_yellow_s/wild_set/images/050.jpg,fire_engine_toy_red_yellow_s/wild_set/images/039.jpg,28.913681961659716,3024,4032,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/029.jpg,well_with_leaf_roof_showpiece/wild_set/images/034.jpg,14.955456783402912,3072,4080,4000,6000
water_gun_toy_green/wild_set/images/005.jpg,water_gun_toy_green/wild_set/images/008.jpg,18.366282293994466,3024,4032,4000,6000
chicken_racer/wild_set/images/052.jpg,chicken_racer/wild_set/images/037.jpg,26.507319460666835,3024,4032,3024,4032
shoe_right_gray_s/wild_set/images/040.jpg,shoe_right_gray_s/wild_set/images/039.jpg,28.949999619090594,3024,4032,3024,4032
dino_5/wild_set/images/034.jpg,dino_5/wild_set/images/046.jpg,29.552406293116782,3024,4032,3456,5184
schleich_lion_action_figure/wild_set/images/041.jpg,schleich_lion_action_figure/wild_set/images/003.jpg,32.63084049717452,3024,4032,3024,4032
schleich_hereford_bull/wild_set/images/018.jpg,schleich_hereford_bull/wild_set/images/028.jpg,31.025224792486615,3024,4032,4032,3024
water_gun_toy_white/wild_set/images/004.jpg,water_gun_toy_white/wild_set/images/001.jpg,29.49585633777292,3024,4032,4000,6000
well_with_leaf_roof_showpiece/wild_set/images/048.jpg,well_with_leaf_roof_showpiece/wild_set/images/000.jpg,31.867930093023823,3024,4032,3072,4080
can_kernel_corn/wild_set/images/004.jpg,can_kernel_corn/wild_set/images/018.jpg,37.820567109397594,3024,4032,4000,6000
water_gun_toy_green/wild_set/images/013.jpg,water_gun_toy_green/wild_set/images/005.jpg,17.234092302760196,3072,4080,3024,4032
water_gun_toy_white/wild_set/images/045.jpg,water_gun_toy_white/wild_set/images/001.jpg,32.83470007643217,4000,6000,4000,6000
water_gun_toy_white/wild_set/images/029.jpg,water_gun_toy_white/wild_set/images/013.jpg,2.9255930652777433,3024,4032,3072,4080
ice_cream_cart_showpiece/wild_set/images/043.jpg,ice_cream_cart_showpiece/wild_set/images/030.jpg,34.073025629650566,4000,6000,4000,6000
shoe_right_gray_s/wild_set/images/015.jpg,shoe_right_gray_s/wild_set/images/069.jpg,34.33936059053975,3024,4032,3024,4032
circo_fish_toothbrush_holder_14995988/wild_set/images/007.jpg,circo_fish_toothbrush_holder_14995988/wild_set/images/024.jpg,31.974006817417187,3072,4080,3024,4032
schleich_hereford_bull/wild_set/images/011.jpg,schleich_hereford_bull/wild_set/images/018.jpg,27.262340042713753,3456,5184,3024,4032
pumpkin_showpiece_s/wild_set/images/033.jpg,pumpkin_showpiece_s/wild_set/images/071.jpg,11.748474280831074,3024,4032,3024,4032
well_with_leaf_roof_showpiece/wild_set/images/023.jpg,well_with_leaf_roof_showpiece/wild_set/images/028.jpg,24.412085769467097,3024,4032,3024,4032
chicken_racer/wild_set/images/050.jpg,chicken_racer/wild_set/images/013.jpg,34.854305171254815,3456,5184,3024,4032
ice_cream_cart_showpiece/wild_set/images/021.jpg,ice_cream_cart_showpiece/wild_set/images/047.jpg,9.75001315524545,3024,4032,4000,6000
